tweet_id,created_at,date,hour,weekday,user_name,country,posted_via,client,user_followers,user_verified,hashtags,tweet_text,text_clean,p_negative,p_neutral,p_positive,sentiment,sentiment_score,confidence,margin
t00293,2020-07-31 18:03:23,2020-07-31,18,Friday,Russ Pearce,,Phone or tablet app,Twitter for Android,506,False,,Absolutely disgusted by @opodo. For 3 months you've said the refund is on its way and now you say @TurkishAirlines... https://t.co/gsJ81sCrWJ,absolutely disgusted month said refund way say,0.9183,0.0739,0.0078,Negative,-0.9105,0.9183,0.8444
t00294,2020-07-31 18:07:57,2020-07-31,18,Friday,facelessloser,,Scheduling tool,FalconPro3,470,False,,Just an FYI there were this many cases and deaths as they were opening pubs but no one seamed to care or was it the... https://t.co/e644rrHRx6,fyi many case death opening pub one seamed care,0.766,0.2249,0.0091,Negative,-0.7569,0.766,0.541
t00295,2020-07-31 18:08:32,2020-07-31,18,Friday,Mone C.,Canada,Phone or tablet app,Twitter for Android,285,False,"['Travel', 'COVID19', 'covid19Qc']",#Travel before September #COVID19 #covid19Qc https://t.co/h8V53tYTEq,travel september,0.1715,0.8048,0.0237,Neutral,-0.1478,0.8048,0.6333
t00296,2020-07-31 18:17:30,2020-07-31,18,Friday,Tony,,Twitter website,Twitter Web App,261,False,['COVID19'],"@thehill @GOP: You own this disaster. No, I don't just mean #COVID19. I mean this man who is talking about rigged e... https://t.co/KJS6bQqljO",disaster mean mean man talking rigged,0.9366,0.0587,0.0047,Negative,-0.9319,0.9366,0.8779
t00297,2020-07-31 18:25:04,2020-07-31,18,Friday,NHC,United States,Scheduling tool,Hootsuite Inc,9205,False,"['rentrelief', 'renters', 'eviction', 'covid19']",Federal #rentrelief is in limbo as millions of #renters are at risk of #eviction during #covid19. NHC is committed... https://t.co/dT85JKwCRQ,federal rentrelief limbo million renter risk eviction nhc committed,0.7369,0.2543,0.0088,Negative,-0.7281,0.7369,0.4826
t00298,2020-07-31 18:29:17,2020-07-31,18,Friday,Jeannie Lee@CBC,Canada,Phone or tablet app,Twitter for Android,4074,True,,"Oh hi, Stage 3 But when you're done, let's never see you again Or your buddies Stages 2 and 1 And your gang lead... https://t.co/N9trbzEBiW",stage done let never see buddy stage gang lead,0.323,0.5401,0.137,Neutral,-0.186,0.5401,0.2171
t00299,2020-07-31 18:29:58,2020-07-31,18,Friday,Ms Rothwell,,Phone or tablet app,Twitter for iPhone,390,False,"['COVID19', 'healthcareheroes']","Thank you essential workers, you deserve better! #COVID19 #healthcareheroes @ontarionurses https://t.co/eXhbFsH2SZ",thank essential worker deserve better healthcareheroes,0.0159,0.0622,0.9219,Positive,0.906,0.9219,0.8598
t00300,2020-07-31 18:30:50,2020-07-31,18,Friday,UBC MPPGA Program,Canada,Scheduling tool,Hootsuite Inc,2427,False,['COVID19'],Are you relying on public transit this summer and struggling financially due to #COVID19? You may be eligible for t... https://t.co/wJZQhQi3kI,relying public transit summer struggling financially due may eligible,0.2975,0.6569,0.0456,Neutral,-0.2519,0.6569,0.3594
t00301,2020-07-31 18:34:04,2020-07-31,18,Friday,Basant Chaudhury #bkc,United Kingdom,Twitter website,Twitter Web App,59,False,['COVID19'],@rahulkanwal - very comprehensive -well done -but surely a person of your calibre should be focussing on #COVID19... https://t.co/f1Mugy8KpF,comprehensive done surely person calibre focussing,0.0218,0.1221,0.8561,Positive,0.8343,0.8561,0.734
t00302,2020-07-31 18:37:18,2020-07-31,18,Friday,Lucie Low,United States,Phone or tablet app,Twitter for iPhone,568,False,"['RADx', 'COVID19']",Live now! Hear how the #RADx program is helping ramp up testing capability for #COVID19! https://t.co/YjgrPkXqCt,live hear radx program helping ramp testing capability,0.0043,0.326,0.6697,Positive,0.6654,0.6697,0.3438
t00303,2020-07-31 18:38:37,2020-07-31,18,Friday,Angie,United States,Phone or tablet app,Twitter for iPhone,1007,False,,@washk12 @GovHerbert @SWUHEALTH @pvhs1983 here are some questions for you since you shouldn’t be educating anyone.... https://t.co/yWt5rJ7O7K,question since educating anyone,0.6856,0.307,0.0074,Negative,-0.6782,0.6856,0.3786
t00304,2020-07-31 18:49:28,2020-07-31,18,Friday,Galen Carey,United States,Twitter website,Twitter Web App,1074,False,['COVID19'],"The @NAEvangelicals take on Nevada's disparate #COVID19 treatment of casinos, bowling alleys, breweries and fitness... https://t.co/jhfhuFjcVj",take nevada disparate treatment casino bowling alley brewery fitness,0.0587,0.9234,0.0178,Neutral,-0.0409,0.9234,0.8647
t00305,2020-07-31 18:53:56,2020-07-31,18,Friday,Michael Costello,United States,Twitter website,Twitter Web App,397,False,['COVID19'],"By all means @JoeBiden and @DNC , keep defending China. #COVID19 https://t.co/1a6j9Fpfxn",mean keep defending china,0.3446,0.5576,0.0978,Neutral,-0.2468,0.5576,0.2129
t00306,2020-07-31 18:54:05,2020-07-31,18,Friday,Chris Hendel,United States,Twitter website,Twitter Web App,2035,False,"['COVID', 'COVID19']","Ugh.....damn this virus. #COVID damage from head to toe. From ‘brain fog’ to heart damage, #COVID19’s lingering p... https://t.co/jE1M27d1Jg",ugh damn virus damage head toe brain fog heart damage lingering,0.9425,0.0506,0.0069,Negative,-0.9356,0.9425,0.8919
t00307,2020-07-31 19:00:46,2020-07-31,19,Friday,Diamond Delivery,,Scheduling tool,HeyOrca,369,False,"['freight', 'covid19']",Analysts suggest that freight market is recovering. https://t.co/PIg8yVEGnY #freight #covid19 https://t.co/oAhcsKoynh,analyst suggest freight market recovering freight,0.0104,0.596,0.3935,Neutral,0.3831,0.596,0.2025
t00308,2020-07-31 19:05:19,2020-07-31,19,Friday,Poliview,,Scheduling tool,Hootsuite Inc,2,False,"['safetyfirst', 'covid19', 'startupculture']",Just a few tips in order to stay during these times! #safetyfirst #covid19 #startupculture https://t.co/CteQNOmWDp,tip order stay time safetyfirst startupculture,0.0559,0.5791,0.3649,Neutral,0.309,0.5791,0.2142
t00309,2020-07-31 19:06:00,2020-07-31,19,Friday,Vice-Admiral Haydn Edmundson,Canada,Twitter website,Twitter Web App,1526,False,"['StaySafe', 'WearAMask']","Wishing all our Defence Team members a great long weekend! Have fun, but be sure to #StaySafe. #WearAMask... https://t.co/ufvPJBx0Bu",wishing defence team member great long weekend fun sure staysafe wearamask,0.0023,0.0154,0.9823,Positive,0.98,0.9823,0.9669
t00310,2020-07-31 19:06:03,2020-07-31,19,Friday,CJA - Canadian Journal of Anesthesia,Canada,Scheduling tool,Buffer,9728,False,"['SARSCoV2', 'COVID19', 'Anesthesia']",Re-visiting preoperative #SARSCoV2 testing using a Bayesian approach https://t.co/JoqjQoEF39 #COVID19 #Anesthesia... https://t.co/H6MV2RZPKq,preoperative testing using bayesian approach anesthesia,0.0443,0.9238,0.0319,Neutral,-0.0124,0.9238,0.8795
t00311,2020-07-31 19:06:53,2020-07-31,19,Friday,NCCPR,United States,TweetDeck,TweetDeck,2324,False,,@elizashapiro @NYTMetro @kendrahurleynyc [6/7] ... — a much-needed respite from the intense and relentless surveillan... https://t.co/GHpFlN8V5d,respite intense relentless surveillan,0.0156,0.6036,0.3808,Neutral,0.3652,0.6036,0.2227
t00312,2020-07-31 19:07:26,2020-07-31,19,Friday,Lauren Barrett,United States,Phone or tablet app,Twitter for iPhone,295,False,,"“Smile with your eyes, scream inside your heart, #2020” @maddie_sofia &amp; @samsanders generating my new life motto... https://t.co/kQ60S2Yleb",smile eye scream inside heart generating new life motto,0.015,0.2812,0.7038,Positive,0.6888,0.7038,0.4226
t00313,2020-07-31 19:08:41,2020-07-31,19,Friday,"Chandan Khandai, MD",United States,Phone or tablet app,Twitter for iPhone,1772,False,"['COVID19', 'WearAMask']",When they said “The South Will Rise Again” I don’t think they meant this 😑#COVID19 #WearAMask https://t.co/a6jYR5GyZ3,said south rise think meant wearamask,0.7946,0.1911,0.0143,Negative,-0.7803,0.7946,0.6035
t00314,2020-07-31 19:09:07,2020-07-31,19,Friday,Senator John Gordner,United States,Twitter website,Twitter Web App,1539,True,"['PASenate', 'COVID19']","The #PASenate approved nearly 2 dozen bills in response to the #COVID19 pandemic. Other measures reform government,... https://t.co/UKOh2hNndn",pasenate approved nearly dozen bill response pandemic measure reform government,0.02,0.8782,0.1018,Neutral,0.0818,0.8782,0.7764
t00315,2020-07-31 19:10:07,2020-07-31,19,Friday,SheilaZulfiqarAhmed1,Pakistan,Twitter website,Twitter Web App,233,False,,"@jasghar Eid Munarik to all the scientists , doctors &amp; health workers of Pak Our heroes in our struggle against... https://t.co/U1ohWD9jYo",eid munarik scientist doctor health worker pak hero struggle,0.0055,0.0893,0.9052,Positive,0.8997,0.9052,0.8158
t00316,2020-07-31 19:12:30,2020-07-31,19,Friday,KushMyBud,,Twitter website,Twitter Web App,56,False,['COVID19'],"$TRIB looks already busy with #COVID19 between Jamestown and their Immco facility in Buffalo, while they waiting f... https://t.co/MZQtjuTSzc",trib look already busy jamestown immco facility buffalo waiting,0.4963,0.477,0.0266,Negative,-0.4697,0.4963,0.0193
t00317,2020-07-31 19:12:40,2020-07-31,19,Friday,@holiness #VoteBlueNoMatterWho,United States,Twitter website,Twitter Web App,407,False,,Can you be a part of the true body of Christ and side with Donald Trump? I don't see how. https://t.co/dQ2IAndPSz... https://t.co/25UH854h2g,part true body christ side donald trump see,0.8193,0.1715,0.0091,Negative,-0.8102,0.8193,0.6478
t00318,2020-07-31 19:15:30,2020-07-31,19,Friday,IMEC,,Scheduling tool,HubSpot,2514,False,"['FMLA', 'FLSA', 'FFCRA']","Last week, the @usdol issued new guidelines under the #FMLA, #FLSA, and #FFCRA - our friends at @Greensfelder highl... https://t.co/GqaN2DbAEH",last week issued new guideline fmla flsa ffcra friend highl,0.007,0.9203,0.0727,Neutral,0.0657,0.9203,0.8476
t00319,2020-08-01 15:43:27,2020-08-01,15,Saturday,CC,United Kingdom,Phone or tablet app,Twitter for Android,78,False,"['MSM', 'CNN', 'covid19']","The news is fake. They tell you who to like, who to hate, what you should be afraid of and who to trust. #MSM #CNN #covid19",news fake tell like hate afraid trust msm cnn,0.8643,0.1265,0.0092,Negative,-0.8551,0.8643,0.7379
t00320,2020-08-01 15:44:10,2020-08-01,15,Saturday,Kaustubh D Jichkar,,Phone or tablet app,Twitter for Android,51,False,"['Compendium', 'COVID19', 'India']","A #Compendium of spread of #COVID19 in #India from the month of March to August,2020. @DDSahyadri @VigyanPragati... https://t.co/BWrzCb9pzC",compendium spread india month march august,0.0609,0.9163,0.0228,Neutral,-0.0381,0.9163,0.8554
t00321,2020-08-01 15:45:35,2020-08-01,15,Saturday,Prof Peter Hotez MD PhD,United States,Phone or tablet app,Twitter for iPhone,85123,True,,"@CarlosdelRio7 @Christi_Paul @VictorBlackwell @NewDay Understood, but that Nov 3 plan is in reality the Jan 20, 202... https://t.co/woMScSjO65",understood nov plan reality jan,0.0218,0.9215,0.0567,Neutral,0.0349,0.9215,0.8648
t00322,2020-08-01 16:15:03,2020-08-01,16,Saturday,Peter Livingstone,United Kingdom,Scheduling tool,Sprout Social,79,False,"['COVID19', 'economy']",Fraser Tennant considers the impact of #COVID19 on the global #economy and the looming possibility of a significant... https://t.co/n95cBad2BG,fraser tennant considers impact global economy looming possibility significant,0.1565,0.824,0.0195,Neutral,-0.137,0.824,0.6675
t00323,2020-08-01 16:15:28,2020-08-01,16,Saturday,Amy Hendel,United States,Phone or tablet app,Twitter for iPhone,4173,False,"['mask', '1exposure', 'COVID19']",@SenSchumer please put #mask on - u r at risk- u need to set an example - all it takes is #1exposure #COVID19,please put mask need set example take,0.2851,0.6202,0.0947,Neutral,-0.1904,0.6202,0.3351
t00324,2020-08-01 16:19:13,2020-08-01,16,Saturday,BrisBridalBoutique,,Phone or tablet app,Twitter for iPhone,448,False,,@easyJet it has been 90 days since I requested a refund for my cancelled flights in early April. There is no way of... https://t.co/OKANhsGxXo,day since requested refund cancelled flight early april way,0.8864,0.1079,0.0057,Negative,-0.8807,0.8864,0.7784
t00325,2020-08-01 16:21:47,2020-08-01,16,Saturday,University of Illinois Res Life,,Phone or tablet app,Twitter for iPhone,723,False,,"August 1! For our former residents who are venturing into off-campus apartment living this month, please maintain g... https://t.co/Itw9lApNW4",august former resident venturing apartment living month please maintain,0.0084,0.8633,0.1282,Neutral,0.1198,0.8633,0.7351
t00326,2020-08-01 16:23:09,2020-08-01,16,Saturday,NAPAWF DC,United States,Twitter website,Twitter Web App,1458,False,['COVID19'],".@senatemajldr's HEALS Act doesn't provide access to #COVID19 testing, treatment &amp; vaccines, regardless of immigrat... https://t.co/u6UCnvGUMW",heals act provide access testing treatment vaccine regardless immigrat,0.7531,0.2389,0.008,Negative,-0.7451,0.7531,0.5143
t00327,2020-08-01 16:27:57,2020-08-01,16,Saturday,zedy,United Kingdom,Twitter website,Twitter Web App,297,False,['COVID19'],"If other businesses have to close to enable schools to open full time, then this is a price worth paying. #COVID19",business close enable school open full time price worth paying,0.5726,0.4006,0.0267,Negative,-0.5459,0.5726,0.172
t00328,2020-08-01 16:32:41,2020-08-01,16,Saturday,Carl I. Jensen,Canada,Phone or tablet app,Twitter for iPhone,3621,False,"['PanoramaRecCentre', 'COVID19']",Made my 1st trip to #PanoramaRecCentre weight room under #COVID19 safety guidelines and I have to say how impressed... https://t.co/yIYGpIKGiA,made trip panoramareccentre weight room safety guideline say impressed,0.0051,0.0676,0.9273,Positive,0.9222,0.9273,0.8598
t00329,2020-08-01 16:35:15,2020-08-01,16,Saturday,IANS Tweets,India,Twitter website,Twitter Web App,52637,True,"['Goa', 'COVID19']",#Goa on Saturday witnessed a new record in its daily tally of reported #COVID19 cases with 280 persons testing posi... https://t.co/2pQv6UGiHV,goa saturday witnessed new record daily tally reported case person testing posi,0.177,0.7874,0.0356,Neutral,-0.1414,0.7874,0.6103
t00330,2020-08-01 16:35:31,2020-08-01,16,Saturday,Dennis,United States,Phone or tablet app,Twitter for iPhone,251,False,,"No Science, Zero Standards, Protesting Does not spread?! BUT BBQ’s &amp; birthday parties do. THIS IS A DICTATOR! We ha... https://t.co/dfMQnF8QDx",science zero standard protesting spread bbq birthday party dictator,0.8919,0.0991,0.009,Negative,-0.8829,0.8919,0.7928
t00331,2020-08-01 16:46:35,2020-08-01,16,Saturday,Kapilan Sachchithananthan,,Phone or tablet app,Twitter for Android,2986,False,"['COVID19SL', 'TheVoiceTeenSriLanka']",Why did they postpone the Grand Finale? Did they find any #COVID19SL clusters from #TheVoiceTeenSriLanka? I noticed... https://t.co/OHQZUlpHtL,postpone grand finale find cluster thevoiceteensrilanka noticed,0.6523,0.339,0.0087,Negative,-0.6436,0.6523,0.3132
t00332,2020-08-01 17:00:57,2020-08-01,17,Saturday,Stankevicius International,Ireland,Bot or auto-feed,IFTTT,5,False,"['nitrile', 'gloves']",Stankevicius International: Purchasing Nitrile Gloves. Inquiries via https://t.co/crXdk9TkhZ #nitrile #gloves... https://t.co/mTDNxqWNB7,stankevicius international purchasing nitrile glove inquiry via nitrile glove,0.0086,0.9598,0.0315,Neutral,0.0229,0.9598,0.9283
t00333,2020-08-01 17:06:29,2020-08-01,17,Saturday,🍁🇨🇦CanAditude🇨🇦🍁,Canada,Phone or tablet app,Twitter for iPad,12438,False,,"NO to mandatory vaccine YES to VOLUNTARY YES to releasing Antivirols, Expectorants, Bronchial aids &amp; other treatme... https://t.co/hUd6uxUpOM",mandatory vaccine yes voluntary yes releasing antivirols expectorant bronchial aid treatme,0.0528,0.8442,0.1031,Neutral,0.0503,0.8442,0.7411
t00334,2020-08-01 17:14:03,2020-08-01,17,Saturday,Glenn Tenney,,Phone or tablet app,Twitter for iPad,450,False,['COVID19'],"AZ Rep. Raúl Grijalva tests positive for #COVID19, is symptom-free. It isn't clear how Grijalva contracted the viru... https://t.co/pQxmW2hIhI",raúl grijalva test positive clear grijalva contracted viru,0.0656,0.9022,0.0321,Neutral,-0.0335,0.9022,0.8366
t00335,2020-08-01 17:15:05,2020-08-01,17,Saturday,Desiree,,Phone or tablet app,Twitter for Android,32,False,"['ThanksCOVID', 'COVID19', 'NextLevel']",I've been weeding our lawn by hand. What level of COVID are you on? #ThanksCOVID #COVID19 #NextLevel,weeding lawn hand level thankscovid nextlevel,0.1782,0.653,0.1687,Neutral,-0.0095,0.653,0.4748
t00336,2020-08-01 17:30:29,2020-08-01,17,Saturday,College Counselors,United States,Scheduling tool,Hootsuite Inc,20310,False,"['college', 'collegetalk', 'collegebound']",What to do if you can't afford college right now https://t.co/x4iTQwynIO #college #collegetalk #collegebound... https://t.co/crTOVfVb2P,afford college right college collegetalk collegebound,0.356,0.6171,0.0269,Neutral,-0.3291,0.6171,0.2611
t00337,2020-08-01 17:43:23,2020-08-01,17,Saturday,Drunk Kim Reynolds,,Phone or tablet app,Twitter for iPhone,233,False,['COVID19'],Here are some GOP-approved treatments for #COVID19. —Build up a tolerance by getting lots of extra coronavirus. —C... https://t.co/Og2ArKe5sp,treatment tolerance getting lot extra,0.4175,0.5433,0.0392,Neutral,-0.3783,0.5433,0.1258
t00338,2020-08-01 17:50:01,2020-08-01,17,Saturday,Just breathe 💙 #NotMyMarch 👠,,Phone or tablet app,Twitter for Android,6081,False,"['COVID19', 'COVID']",#COVID19 #COVID educate yourself. Msm will not tell you these things. https://t.co/p8S6GRI7Uz,educate msm tell thing,0.5432,0.4368,0.02,Negative,-0.5232,0.5432,0.1064
